,time,heart_rate,rr_interval,current_state
0,0.0,71,972,0
1,0.9905097484588623,69,1001,0
2,2.0244710445404053,68,1011,0
3,3.014298915863037,67,976,0
4,4.004202842712402,67,1003,0
5,4.994203090667725,66,1004,0
6,5.983744382858276,66,916,0
7,7.019292116165161,66,1007,0
8,8.008220195770264,65,1081,0
9,8.998017311096191,65,1071,0
10,10.977880716323853,63,1043,0
11,12.011884689331055,63,1065,0
12,13.002466678619385,62,960,0
13,14.981846332550049,62,983,0
14,16.061155080795288,62,1054,0
15,17.05227756500244,62,929,0
16,17.996168851852417,62,1024,0
17,18.985309600830078,62,1072,0
18,19.97591543197632,62,1055,0
19,21.010904550552368,61,960,0
20,22.00015091896057,61,988,0
21,22.991493701934814,61,1013,0
22,23.980039358139038,61,1017,0
23,25.01439905166626,61,924,0
24,26.004138708114624,62,908,0
25,26.994062185287476,62,1098,0
26,27.98504400253296,62,1135,0
27,29.020140647888184,61,1055,0
28,30.00859785079956,61,980,0
29,30.998462438583374,61,1014,0
30,32.03298044204712,61,1032,0
31,32.97885179519653,61,984,0
32,34.012897968292236,61,906,0
33,35.002007246017456,61,968,0
34,35.99593544006348,62,1049,0
35,36.98227858543396,62,1060,0
36,37.97241401672363,61,1008,0
37,39.007325887680054,61,1043,0
38,39.99637269973755,61,1044,0
39,40.98651480674744,61,929,0
40,41.97662401199341,61,937,0
41,43.01131463050842,62,959,0
42,44.00040936470032,62,803,0
43,44.99108529090881,63,779,0
44,45.98054647445679,64,749,0
45,46.97019290924072,66,733,0
46,48.00461983680725,69,784,0
47,48.99503231048584,69,957,0
48,49.987934827804565,69,865,0
49,51.02099919319153,69,805,0
50,52.01002621650696,69,845,0
51,52.998849868774414,70,917,0
52,53.98898196220398,69,968,0
53,54.97867751121521,69,836,0
54,55.96839904785156,69,846,0
55,57.00358510017395,69,886,0
56,57.993332624435425,69,943,0
57,58.98279690742493,69,908,0
58,59.97259569168091,69,758,0
59,61.997061014175415,70,824,0
60,62.98752164840698,71,1133,0
61,63.97698450088501,70,1096,0
62,64.96754837036133,69,1060,0
63,66.0475549697876,68,1014,0
64,66.99182343482971,67,1035,0
65,67.98128843307495,66,1035,0
66,68.97079348564148,65,1032,0
67,70.00834131240845,65,970,0
68,70.99726605415344,64,990,0
69,71.98544836044312,64,1033,0
70,72.97787809371948,63,1010,0
71,73.96519827842712,63,911,0
72,75.00028538703918,63,901,0
73,75.98970890045166,64,975,0
74,76.97987675666809,64,1052,0
75,77.96939373016357,64,1023,0
76,79.00376582145691,63,941,0
77,79.99440836906433,63,963,0
78,80.9846019744873,63,1087,0
79,81.97338056564331,63,1125,0
80,82.96435308456421,62,1035,0
81,83.99816846847534,62,996,0
82,84.98799204826355,62,984,0
83,85.978830575943,62,957,0
84,86.9708514213562,62,941,0
85,88.99202561378479,63,775,0
86,89.98499393463135,64,861,0
87,90.97268223762512,65,1105,0
88,91.96243333816528,65,1094,0
89,92.99667692184448,64,962,0
90,93.98708057403564,64,1033,0
91,94.97682476043701,64,1105,0
92,95.96651411056519,62,1062,0
93,97.00147294998169,62,925,0
94,97.99187350273132,63,928,0
95,98.9813551902771,63,889,0
96,99.97235321998596,63,860,0
97,101.00930786132812,65,828,0
98,101.99604272842407,66,878,0
99,102.9852945804596,66,829,0
100,103.97534561157227,68,763,0
101,104.96546030044556,69,757,0
102,105.95514750480652,72,726,0
103,106.99020719528198,73,706,0
104,107.98044347763062,74,700,0
105,108.96939778327942,77,692,0
106,109.96186685562134,78,802,0
107,110.99395680427551,78,836,0
108,111.98393607139587,78,853,0
109,112.97452282905579,77,833,0
110,113.96530199050903,77,829,0
111,115.04338026046753,76,870,0
112,116.033931016922,76,887,0
113,116.97848463058472,75,849,0
114,117.96813249588013,75,813,0
115,118.95800352096558,75,819,0
116,119.99311017990112,75,819,0
117,120.98327350616455,75,812,0
118,121.97278308868408,75,777,0
119,122.96291851997375,75,805,0
120,123.95630407333374,75,924,0
121,124.98760342597961,74,862,0
122,125.9778106212616,74,869,0
123,126.9669840335846,73,888,0
124,127.95749258995056,73,882,0
125,128.99223160743713,72,829,0
126,129.9817991256714,72,808,0
127,130.9726870059967,73,829,0
128,131.9608714580536,73,856,0
129,132.9545340538025,73,870,0
130,133.9859688282013,73,743,0
131,134.9756646156311,75,713,0
132,135.96611309051514,76,768,0
133,136.95506644248962,76,793,0
134,137.99087476730347,76,728,0
135,138.97967982292175,77,760,0
136,139.97081685066223,77,937,0
137,140.9605951309204,77,820,0
138,141.94991040229797,76,800,0
139,142.98429465293884,76,824,0
140,143.97470426559448,76,852,0
141,144.9645116329193,75,890,0
142,145.95449304580688,75,861,0
143,146.99000096321106,74,845,0
144,147.9785976409912,74,888,0
145,148.9697618484497,74,938,0
146,149.9599485397339,73,947,0
147,150.99320816993713,72,939,0
148,151.98720335960388,72,922,0
149,152.9737105369568,71,1002,0
150,153.96386671066284,69,997,0
151,154.95368790626526,69,903,0
152,155.98816871643066,68,904,0
153,156.97868752479553,68,804,0
154,157.96817708015442,69,770,0
155,158.95762658119202,70,844,0
156,159.94779562950134,70,886,0
157,160.9827742576599,70,960,0
158,161.97230172157288,69,977,0
159,162.96271872520447,69,886,0
160,163.95233154296875,68,760,0
161,165.03204607963562,69,802,0
162,166.02652049064636,70,928,0
163,166.96733260154724,70,1005,0
164,167.95699453353882,70,1036,0
165,168.9466996192932,69,983,0
166,169.9816770553589,68,1007,0
167,170.97206687927246,67,1033,0
168,171.96137595176697,66,1001,0
