,time,heart_rate,rr_interval,current_state
0,0.0,75,1005,0
1,0.9457821846008301,73,1033,0
2,1.9807796478271484,71,934,0
3,2.9744555950164795,71,845,0
4,3.9613194465637207,71,798,0
5,4.950657844543457,72,766,0
6,5.9862446784973145,73,796,0
7,6.975782632827759,73,923,0
8,7.966373443603516,73,985,0
9,8.956280708312988,72,930,0
10,9.946116924285889,71,933,0
11,10.980622291564941,71,986,0
12,11.970750570297241,70,898,0
13,12.9614839553833,70,873,0
14,13.951618194580078,70,798,0
15,14.9415762424469,70,781,0
16,15.976749420166016,72,808,0
17,16.966741800308228,72,863,0
18,17.95659327507019,72,832,0
19,18.946662664413452,72,887,0
20,19.982107639312744,72,892,0
21,20.97172212600708,71,887,0
22,21.9616961479187,71,795,0
23,22.951727390289307,72,809,0
24,23.942246675491333,72,808,0
25,24.976805925369263,73,821,0
26,25.969712018966675,73,805,0
27,26.957690477371216,73,833,0
28,27.947781085968018,73,842,0
29,28.982547521591187,73,860,0
30,29.97144055366516,73,848,0
31,30.962169885635376,73,820,0
32,31.95111846923828,74,831,0
33,32.94168305397034,74,841,0
34,33.9770393371582,73,855,0
35,34.9697163105011,74,837,0
36,35.95665764808655,74,850,0
37,36.94640040397644,74,835,0
38,37.98143982887268,74,774,0
39,38.9707133769989,74,825,0
40,39.96392321586609,74,849,0
41,40.95091986656189,74,810,0
42,41.94017481803894,74,803,0
43,42.97552537918091,74,839,0
44,43.96549987792969,74,887,0
45,44.95575666427612,73,812,0
46,45.94685125350952,73,794,0
47,46.98050022125244,74,803,0
48,48.01497840881348,74,840,0
49,49.005690813064575,74,817,0
50,49.95032215118408,74,869,0
51,50.94039225578308,74,892,0
52,51.97641968727112,73,876,0
53,52.965008020401,73,821,0
54,53.955416440963745,73,836,0
55,54.94519805908203,73,845,0
56,55.979716300964355,73,796,0
57,56.9698691368103,74,814,0
58,57.960031270980835,74,817,0
59,58.94947934150696,75,785,0
60,59.93966007232666,75,824,0
61,60.97504901885986,75,834,0
62,61.9638774394989,75,822,0
63,62.95786952972412,75,773,0
64,63.944212198257446,76,781,0
65,64.97928810119629,76,787,0
66,65.96874618530273,76,824,0
67,66.95861530303955,76,772,0
68,67.9486312866211,76,789,0
69,68.93945264816284,77,837,0
70,69.97395324707031,77,867,0
71,70.9637086391449,76,872,0
72,71.9537501335144,75,807,0
73,72.94400334358215,75,826,0
74,73.97873663902283,75,844,0
75,74.96832656860352,75,812,0
76,75.95901012420654,75,834,0
77,76.95010733604431,75,848,0
78,77.93867540359497,75,827,0
79,78.97379350662231,75,818,0
80,79.96314072608948,75,803,0
81,80.95302128791809,75,787,0
82,81.94352436065674,76,759,0
83,82.97801280021667,76,799,0
84,83.96859288215637,76,806,0
85,84.95858907699585,76,773,0
86,85.95089268684387,77,806,0
87,86.93750524520874,76,878,0
88,87.97326731681824,76,884,0
